date,reentry,underlying_price,ATM Strike,CE Entry,PE Entry,CE Exit,PE Exit,gross_pnl,PnL,ExitReason,EntryTime,ExitTime,expiry,weekday,trading_dy_typ,CumulativePnL,ce_sell_exp,pe_sell_exp,ce_buy_exp,pe_buy_exp,tt_exp,net_PnL
14-08-25,9,24633.05,24650,13.95,20.95,11,28.7,-360,-445,StopLoss,14-08-25 14:11,14-08-25 14:16,14-08-25,Thursday,0,2626.25,1.70015625,2.55328125,0.45375,1.183875,5.8910625,-365.8910625
14-08-25,10,24632.35,24650,9.9,36.85,6.2,50.4,-738.75,-823.75,StopLoss,14-08-25 14:21,14-08-25 14:30,14-08-25,Thursday,0,1802.5,1.2065625,4.49109375,0.25575,2.079,8.03240625,-746.7824063
18-08-25,0,24951.75,24950,151.2,118.35,189.95,93.15,-1016.25,-1101.25,StopLoss,18-08-25 9:20,18-08-25 9:49,21-08-25,Monday,3,-1101.25,18.4275,14.42390625,7.8354375,3.8424375,44.52928125,-1060.779281
18-08-25,1,25016.9,25000,147.6,121.7,85.3,157.95,1953.75,1868.75,StopLoss,18-08-25 9:54,18-08-25 12:08,21-08-25,Monday,3,767.5,17.98875,14.8321875,3.518625,6.5154375,42.855,1910.895
18-08-25,2,24897.6,24900,125.5,117.4,159.5,81.5,142.5,57.5,StopLoss,18-08-25 12:13,18-08-25 13:20,21-08-25,Monday,3,825,15.2953125,14.308125,6.579375,3.361875,39.5446875,102.9553125
18-08-25,3,24955.55,24950,118.85,112,104.2,112.15,1087.5,1002.5,Exit,18-08-25 13:25,18-08-25 15:20,21-08-25,Monday,3,1827.5,14.48484375,13.65,4.29825,4.6261875,37.05928125,1050.440719
19-08-25,0,24904.45,24900,105,84.5,132.65,50.15,502.5,417.5,StopLoss,19-08-25 9:20,19-08-25 12:01,21-08-25,Tuesday,2,417.5,12.796875,10.2984375,5.4718125,2.0686875,30.6358125,471.8641875
19-08-25,1,24962.5,24950,102.3,67.4,129.45,58.5,-1368.75,-1453.75,StopLoss,19-08-25 12:06,19-08-25 12:20,21-08-25,Tuesday,2,-1036.25,12.4678125,8.214375,5.3398125,2.413125,28.435125,-1397.185125
19-08-25,2,24992.2,25000,91.95,81,57,102.25,1027.5,942.5,StopLoss,19-08-25 12:25,19-08-25 14:06,21-08-25,Tuesday,2,-93.75,11.20640625,9.871875,2.35125,4.2178125,27.64734375,999.8526563
19-08-25,3,24934,24950,86.95,70.8,113.25,52.55,-603.75,-688.75,StopLoss,19-08-25 14:11,19-08-25 14:35,21-08-25,Tuesday,2,-782.5,10.59703125,8.62875,4.6715625,2.1676875,26.06503125,-629.8150313
19-08-25,4,24984.6,25000,84.55,71.7,77.45,75.5,247.5,162.5,Exit,19-08-25 14:40,19-08-25 15:20,21-08-25,Tuesday,2,-620,10.30453125,8.7384375,3.1948125,3.114375,25.35215625,222.1478438
20-08-25,0,24934.05,24950,67.25,78.6,87.35,54.8,277.5,192.5,StopLoss,20-08-25 9:20,20-08-25 9:49,21-08-25,Wednesday,1,192.5,8.19609375,9.579375,3.6031875,2.2605,23.63915625,253.8608438
20-08-25,1,24985.7,25000,54.65,85.5,68.9,69.65,120,35,StopLoss,20-08-25 9:54,20-08-25 10:17,21-08-25,Wednesday,1,227.5,6.66046875,10.4203125,2.842125,2.8730625,22.79596875,97.20403125
20-08-25,2,25000.5,25000,64.05,72.9,85.7,53.65,-180,-265,StopLoss,20-08-25 10:22,20-08-25 11:12,21-08-25,Wednesday,1,-37.5,7.80609375,8.8846875,3.535125,2.2130625,22.43896875,-202.4389688
20-08-25,3,25024.85,25000,84.75,53.35,81.8,38.4,1342.5,1257.5,Exit,20-08-25 11:17,20-08-25 15:20,21-08-25,Wednesday,1,1220,10.32890625,6.50203125,3.37425,1.584,21.7891875,1320.710813
21-08-25,0,25077.7,25100,32.1,55.15,40.7,30.15,1230,1145,StopLoss,21-08-25 9:20,21-08-25 10:02,21-08-25,Thursday,0,1145,3.9121875,6.72140625,1.678875,1.2436875,13.55615625,1216.443844
21-08-25,1,25109,25100,51.9,26.5,17.3,23.85,2793.75,2708.75,TakeProfit,21-08-25 10:07,21-08-25 13:37,21-08-25,Thursday,0,3853.75,6.3253125,3.2296875,0.713625,0.9838125,11.2524375,2782.497563
22-08-25,0,25009.6,25000,129.65,103.45,108.6,135.55,-828.75,-913.75,StopLoss,22-08-25 9:20,22-08-25 9:31,28-08-25,Friday,4,-913.75,15.80109375,12.60796875,4.47975,5.5914375,38.48025,-867.23025
22-08-25,1,24960.65,24950,142.85,102.25,106.35,128.55,765,680,StopLoss,22-08-25 9:36,22-08-25 10:48,28-08-25,Friday,4,-233.75,17.40984375,12.46171875,4.3869375,5.3026875,39.5611875,725.4388125
22-08-25,2,24906.45,24900,136.25,101.7,116.55,109.5,892.5,807.5,Exit,22-08-25 10:53,22-08-25 15:20,28-08-25,Friday,4,573.75,16.60546875,12.3946875,4.8076875,4.516875,38.32471875,854.1752813
25-08-25,0,24922.2,24900,116.25,81.85,146,43.5,645,560,StopLoss,25-08-25 9:20,25-08-25 12:06,28-08-25,Monday,3,560,14.16796875,9.97546875,6.0225,1.794375,31.9603125,613.0396875
25-08-25,1,24968.45,24950,111.4,60.4,100.4,60,855,770,Exit,25-08-25 12:11,25-08-25 15:20,28-08-25,Monday,3,1330,13.576875,7.36125,4.1415,2.475,27.554625,827.445375
26-08-25,0,24835.9,24850,74.25,75.85,61.5,109.6,-1575,-1660,StopLoss,26-08-25 9:20,26-08-25 9:22,28-08-25,Tuesday,2,-1660,9.04921875,9.24421875,2.536875,4.521,25.3513125,-1600.351313
26-08-25,1,24800.25,24800,84,74.55,62.95,94.1,112.5,27.5,StopLoss,26-08-25 9:27,26-08-25 9:37,28-08-25,Tuesday,2,-1632.5,10.2375,9.08578125,2.5966875,3.881625,25.80159375,86.69840625
26-08-25,2,24763.05,24750,92.25,62.35,119.4,33.95,93.75,8.75,StopLoss,26-08-25 9:42,26-08-25 11:28,28-08-25,Tuesday,2,-1623.75,11.24296875,7.59890625,4.92525,1.4004375,25.1675625,68.5824375
26-08-25,3,24829.3,24850,54.3,79.55,39.15,104.6,-742.5,-827.5,StopLoss,26-08-25 11:33,26-08-25 12:32,28-08-25,Tuesday,2,-2451.25,6.6178125,9.69515625,1.6149375,4.31475,22.24265625,-764.7426563
26-08-25,4,24787.05,24800,57.4,71.9,71.85,53.55,292.5,207.5,StopLoss,26-08-25 12:37,26-08-25 13:44,28-08-25,Tuesday,2,-2243.75,6.995625,8.7628125,2.9638125,2.2089375,20.9311875,271.5688125
26-08-25,5,24810.95,24800,64.75,58.9,54.85,74.2,-405,-490,StopLoss,26-08-25 13:49,26-08-25 14:16,28-08-25,Tuesday,2,-2733.75,7.89140625,7.1784375,2.2625625,3.06075,20.39315625,-425.3931563
26-08-25,6,24766.75,24750,75.15,54.5,59.65,73.55,-266.25,-351.25,StopLoss,26-08-25 14:21,26-08-25 15:03,28-08-25,Tuesday,2,-3085,9.15890625,6.6421875,2.4605625,3.0339375,21.29559375,-287.5455938
26-08-25,7,24722.55,24700,86.45,49.4,85.1,54.8,-303.75,-388.75,Exit,26-08-25 15:08,26-08-25 15:20,28-08-25,Tuesday,2,-3473.75,10.53609375,6.020625,3.510375,2.2605,22.32759375,-326.0775938
27-08-25,0,24695.8,24700,17.6,137.1,13.15,173.95,-2430,-2515,StopLoss,27-08-25 9:20,28-08-25 9:23,28-08-25,Wednesday,1,-2515,2.145,16.7090625,0.5424375,7.1754375,26.5719375,-2456.571938
28-08-25,0,24575.5,24600,43.3,62.75,30.7,92.05,-1252.5,-1337.5,StopLoss,28-08-25 9:20,28-08-25 9:23,28-08-25,Thursday,0,-1337.5,5.2771875,7.64765625,1.266375,3.7970625,17.98828125,-1270.488281
28-08-25,1,24533.65,24550,44.65,57.8,65.15,41.2,-292.5,-377.5,StopLoss,28-08-25 9:28,28-08-25 9:40,28-08-25,Thursday,0,-1715,5.44171875,7.044375,2.6874375,1.6995,16.87303125,-309.3730313
28-08-25,2,24574.7,24550,68.7,30.15,51.65,39.35,588.75,503.75,StopLoss,28-08-25 9:45,28-08-25 9:48,28-08-25,Thursday,0,-1211.25,8.3728125,3.67453125,2.1305625,1.6231875,15.80109375,572.9489063
28-08-25,3,24553.45,24550,69.8,27.3,45,34.6,1312.5,1227.5,StopLoss,28-08-25 9:53,28-08-25 10:20,28-08-25,Thursday,0,16.25,8.506875,3.3271875,1.85625,1.42725,15.1175625,1297.382438
28-08-25,4,24557.5,24550,56.2,25.65,72.45,20.25,-813.75,-898.75,StopLoss,28-08-25 10:25,28-08-25 10:32,28-08-25,Thursday,0,-882.5,6.849375,3.12609375,2.9885625,0.8353125,13.79934375,-827.5493438
28-08-25,5,24596.45,24600,58,32.45,76.65,22.85,-678.75,-763.75,StopLoss,28-08-25 10:37,28-08-25 10:48,28-08-25,Thursday,0,-1646.25,7.06875,3.95484375,3.1618125,0.9425625,15.12796875,-693.8779688
28-08-25,6,24638.75,24650,35.9,44.55,47.05,37.55,-311.25,-396.25,StopLoss,28-08-25 10:53,28-08-25 10:57,28-08-25,Thursday,0,-2042.5,4.3753125,5.42953125,1.9408125,1.5489375,13.29459375,-324.5445938
28-08-25,7,24646,24650,48.4,41.65,72.7,33.85,-1237.5,-1322.5,StopLoss,28-08-25 11:02,28-08-25 11:05,28-08-25,Thursday,0,-3365,5.89875,5.07609375,2.998875,1.3963125,15.37003125,-1252.870031
28-08-25,8,24672.6,24650,49.95,40.75,66,30.75,-453.75,-538.75,StopLoss,28-08-25 11:10,28-08-25 11:36,28-08-25,Thursday,0,-3903.75,6.08765625,4.96640625,2.7225,1.2684375,15.045,-468.795
28-08-25,9,24670.6,24650,49.2,37.4,35.75,50.35,37.5,-47.5,StopLoss,28-08-25 11:41,28-08-25 11:54,28-08-25,Thursday,0,-3951.25,5.99625,4.558125,1.4746875,2.0769375,14.106,23.394
28-08-25,10,24635.2,24650,28,51.6,14.25,75.3,-746.25,-831.25,StopLoss,28-08-25 11:59,28-08-25 12:22,28-08-25,Thursday,0,-4782.5,3.4125,6.28875,0.5878125,3.106125,13.3951875,-759.6451875
27-08-25,0,24695.8,24700,87.8,168.75,118,118,1541.25,1456.25,StopLoss,27-08-25 9:20,28-08-25 10:58,02-09-25,Wednesday,1,-1058.75,10.700625,20.56640625,4.8675,4.8675,41.00203125,1500.247969
28-08-25,0,24575.5,24600,135.5,115.05,115.35,144,-660,-745,StopLoss,28-08-25 9:20,28-08-25 9:24,02-09-25,Thursday,0,-5527.5,16.5140625,14.02171875,4.7581875,5.94,41.23396875,-701.2339688
28-08-25,1,24522.4,24500,174.1,91.35,219.6,61.8,-1196.25,-1281.25,StopLoss,28-08-25 9:29,28-08-25 10:36,02-09-25,Thursday,0,-6808.75,21.2184375,11.13328125,9.0585,2.54925,43.95946875,-1240.209469
28-08-25,2,24621.45,24600,143.25,98.85,184,77.45,-1451.25,-1536.25,StopLoss,28-08-25 10:41,28-08-25 11:05,02-09-25,Thursday,0,-8345,17.45859375,12.04734375,7.59,3.1948125,40.29075,-1491.54075
28-08-25,3,24672.6,24650,135.45,104.85,98.3,134.45,566.25,481.25,StopLoss,28-08-25 11:10,28-08-25 12:22,02-09-25,Thursday,0,-7863.75,16.50796875,12.77859375,4.054875,5.5460625,38.8875,527.3625
28-08-25,4,24591.55,24600,121.95,110.25,92.65,137.95,120,35,StopLoss,28-08-25 12:27,28-08-25 15:01,02-09-25,Thursday,0,-7828.75,14.86265625,13.43671875,3.8218125,5.6904375,37.811625,82.188375
28-08-25,5,24495.25,24500,145.6,91.55,139.7,93.65,285,200,Exit,28-08-25 15:06,28-08-25 15:20,02-09-25,Thursday,0,-7628.75,17.745,11.15765625,5.762625,3.8630625,38.52834375,246.4716563
29-08-25,0,24529.9,24550,114.75,104.95,51.3,132.75,2673.75,2588.75,StopLoss,29-08-25 9:20,29-08-25 15:08,02-09-25,Friday,4,2588.75,13.98515625,12.79078125,2.116125,5.4759375,34.368,2639.382
29-08-25,1,24439.1,24450,84.8,93.3,93.05,83.65,105,20,Exit,29-08-25 15:13,29-08-25 15:20,02-09-25,Friday,4,2608.75,10.335,11.3709375,3.8383125,3.4505625,28.9948125,76.0051875
01-09-25,0,24513.55,24500,94.1,54.45,119.35,25.55,273.75,188.75,StopLoss,01-09-25 9:20,01-09-25 12:28,02-09-25,Monday,3,188.75,11.4684375,6.63609375,4.9231875,1.0539375,24.08165625,249.6683438
01-09-25,1,24571.8,24550,79.55,39.55,99.6,28.55,-678.75,-763.75,StopLoss,01-09-25 12:33,01-09-25 14:04,02-09-25,Monday,3,-575,9.69515625,4.82015625,4.1085,1.1776875,19.8015,-698.5515
01-09-25,2,24606.05,24600,69.9,42.35,77.95,37.55,-243.75,-328.75,Exit,01-09-25 14:09,01-09-25 15:20,02-09-25,Monday,3,-903.75,8.5190625,5.16140625,3.2154375,1.5489375,18.44484375,-262.1948438
02-09-25,0,24653.9,24650,46.65,36.7,37.3,47.85,-135,-220,StopLoss,02-09-25 9:20,02-09-25 9:26,02-09-25,Tuesday,0,-220,5.68546875,4.4728125,1.538625,1.9738125,13.67071875,-148.6707188
02-09-25,1,24636.3,24650,50.75,27.8,67.65,18.75,-588.75,-673.75,StopLoss,02-09-25 9:31,02-09-25 9:45,02-09-25,Tuesday,0,-893.75,6.18515625,3.388125,2.7905625,0.7734375,13.13728125,-601.8872813
02-09-25,2,24695.2,24700,38.1,34.1,50.8,27.75,-476.25,-561.25,StopLoss,02-09-25 9:50,02-09-25 9:52,02-09-25,Tuesday,0,-1455,4.6434375,4.1559375,2.0955,1.1446875,12.0395625,-488.2895625
02-09-25,3,24718.6,24700,58.75,23.65,78,20,-1170,-1255,StopLoss,02-09-25 9:57,02-09-25 10:04,02-09-25,Tuesday,0,-2710,7.16015625,2.88234375,3.2175,0.825,14.085,-1184.085
02-09-25,4,24746.05,24750,41.9,38.35,28.25,49.1,217.5,132.5,StopLoss,02-09-25 10:09,02-09-25 10:34,02-09-25,Tuesday,0,-2577.5,5.1065625,4.67390625,1.1653125,2.025375,12.97115625,204.5288438
02-09-25,5,24718.45,24700,56.7,21.75,70.95,14.8,-547.5,-632.5,StopLoss,02-09-25 10:39,02-09-25 11:08,02-09-25,Tuesday,0,-3210,6.9103125,2.65078125,2.9266875,0.6105,13.09828125,-560.5982813
02-09-25,6,24741.4,24750,29.5,36.2,9.85,51.05,360,275,StopLoss,02-09-25 11:13,02-09-25 13:20,02-09-25,Tuesday,0,-2935,3.5953125,4.411875,0.4063125,2.1058125,10.5193125,349.4806875
02-09-25,7,24702.75,24700,28.3,20.25,22.65,26.85,-71.25,-156.25,StopLoss,02-09-25 13:25,02-09-25 13:26,02-09-25,Tuesday,0,-3091.25,3.4490625,2.46796875,0.9343125,1.1075625,7.95890625,-79.20890625
02-09-25,8,24685.65,24700,27.85,20.9,16.5,30.9,101.25,16.25,StopLoss,02-09-25 13:31,02-09-25 13:40,02-09-25,Tuesday,0,-3075,3.39421875,2.5471875,0.680625,1.274625,7.89665625,93.35334375
02-09-25,9,24678,24700,9.7,48,4.4,76,-1702.5,-1787.5,StopLoss,02-09-25 13:45,02-09-25 13:54,02-09-25,Tuesday,0,-4862.5,1.1821875,5.85,0.1815,3.135,10.3486875,-1712.848688
02-09-25,10,24627.7,24650,8.3,70.15,5.25,95.7,-1687.5,-1772.5,StopLoss,02-09-25 13:59,02-09-25 14:03,02-09-25,Tuesday,0,-6635,1.0115625,8.54953125,0.2165625,3.947625,13.72528125,-1701.225281
03-09-25,0,24550.65,24550,140.35,117,181,71.7,348.75,263.75,StopLoss,03-09-25 9:20,03-09-25 12:11,09-09-25,Wednesday,4,263.75,17.10515625,14.259375,7.46625,2.957625,41.78840625,306.9615938
03-09-25,1,24621.05,24600,149.8,85.8,194.25,60.6,-1443.75,-1528.75,StopLoss,03-09-25 12:16,03-09-25 15:09,09-09-25,Wednesday,4,-1265,18.256875,10.456875,8.0128125,2.49975,39.2263125,-1482.976313
03-09-25,2,24714.35,24700,136.3,93.1,139,92.7,-172.5,-257.5,Exit,03-09-25 15:14,03-09-25 15:20,09-09-25,Wednesday,4,-1522.5,16.6115625,11.3465625,5.73375,3.823875,37.51575,-210.01575
04-09-25,0,24862,24850,128.05,93.5,170.8,59.9,-686.25,-771.25,StopLoss,04-09-25 9:20,04-09-25 9:34,09-09-25,Thursday,3,-771.25,15.60609375,11.3953125,7.0455,2.470875,36.51778125,-722.7677813
04-09-25,1,24930.25,24950,90.65,114.65,69.6,151.5,-1185,-1270,StopLoss,04-09-25 9:39,04-09-25 10:12,09-09-25,Thursday,3,-2041.25,11.04796875,13.97296875,2.871,6.249375,34.1413125,-1219.141313
04-09-25,2,24849.3,24850,114.35,99.4,88.9,129.55,-352.5,-437.5,StopLoss,04-09-25 10:17,04-09-25 12:18,09-09-25,Thursday,3,-2478.75,13.93640625,12.114375,3.667125,5.3439375,35.06184375,-387.5618438
04-09-25,3,24785.2,24800,104.75,110.85,132.05,81.6,146.25,61.25,StopLoss,04-09-25 12:23,04-09-25 12:45,09-09-25,Thursday,3,-2417.5,12.76640625,13.50984375,5.4470625,3.366,35.0893125,111.1606875
04-09-25,4,24825.65,24850,99,108.75,70.8,141.25,-322.5,-407.5,StopLoss,04-09-25 12:50,04-09-25 14:16,09-09-25,Thursday,3,-2825,12.065625,13.25390625,2.9205,5.8265625,34.06659375,-356.5665938
04-09-25,5,24751.7,24750,123.5,83.1,103.8,104.6,-135,-220,StopLoss,04-09-25 14:21,04-09-25 14:26,09-09-25,Thursday,3,-3045,15.0515625,10.1278125,4.28175,4.31475,33.775875,-168.775875
04-09-25,6,24718.35,24700,144.3,71.2,138,68.05,708.75,623.75,Exit,04-09-25 14:31,04-09-25 15:20,09-09-25,Thursday,3,-2421.25,17.5865625,8.6775,5.6925,2.8070625,34.763625,673.986375
05-09-25,0,24824.9,24800,110.65,65.05,91.8,83.5,30,-55,StopLoss,05-09-25 9:20,05-09-25 9:26,09-09-25,Friday,2,-55,13.48546875,7.92796875,3.78675,3.444375,28.6445625,1.3554375
05-09-25,1,24786.85,24800,97.05,73.85,73.35,93.85,277.5,192.5,StopLoss,05-09-25 9:31,05-09-25 10:08,09-09-25,Friday,2,137.5,11.82796875,9.00046875,3.0256875,3.8713125,27.7254375,249.7745625
05-09-25,2,24756.1,24750,76.9,134.3,98.95,77.45,2610,2525,StopLoss,05-09-25 10:13,05-09-25 13:46,09-09-25,Friday,2,2662.5,9.3721875,16.3678125,4.0816875,3.1948125,33.0165,2576.9835
05-09-25,3,24733,24750,91.2,80.55,116.75,61.5,-487.5,-572.5,StopLoss,05-09-25 13:51,05-09-25 13:58,09-09-25,Friday,2,2090,11.115,9.81703125,4.8159375,2.536875,28.28484375,-515.7848438
05-09-25,4,24770.75,24750,111.2,62.1,90.4,77.85,378.75,293.75,StopLoss,05-09-25 14:03,05-09-25 14:35,09-09-25,Friday,2,2383.75,13.5525,7.5684375,3.729,3.2113125,28.06125,350.68875
05-09-25,5,24737.25,24750,86.35,82.2,97.35,72.05,-63.75,-148.75,Exit,05-09-25 14:40,05-09-25 15:20,09-09-25,Friday,2,2235,10.52390625,10.018125,4.0156875,2.9720625,27.52978125,-91.27978125
08-09-25,0,24792,24800,71.1,69.1,90.75,45.35,307.5,222.5,StopLoss,08-09-25 9:20,08-09-25 9:37,09-09-25,Monday,1,222.5,8.6653125,8.4215625,3.7434375,1.8706875,22.701,284.799
08-09-25,1,24832.9,24850,60.8,69.05,45.95,89.1,-390,-475,StopLoss,08-09-25 9:42,08-09-25 10:29,09-09-25,Monday,1,-252.5,7.41,8.41546875,1.8954375,3.675375,21.39628125,-411.3962813
08-09-25,2,24789.35,24800,63.7,64.55,80.7,47.1,33.75,-51.25,StopLoss,08-09-25 10:34,08-09-25 10:46,09-09-25,Monday,1,-303.75,7.7634375,7.86703125,3.328875,1.942875,20.90221875,12.84778125
08-09-25,3,24810.75,24800,69.15,55.8,86.6,39.75,-105,-190,StopLoss,08-09-25 10:51,08-09-25 11:30,09-09-25,Monday,1,-493.75,8.42765625,6.800625,3.57225,1.6396875,20.44021875,-125.4402188
08-09-25,4,24823,24800,86.45,39.85,109.7,28.95,-926.25,-1011.25,StopLoss,08-09-25 11:35,08-09-25 12:39,09-09-25,Monday,1,-1505,10.53609375,4.85671875,4.525125,1.1941875,21.112125,-947.362125
08-09-25,5,24852.3,24850,75.35,45.5,46.9,68.05,442.5,357.5,StopLoss,08-09-25 12:44,08-09-25 14:48,09-09-25,Monday,1,-1147.5,9.18328125,5.5453125,1.934625,2.8070625,19.47028125,423.0297188
08-09-25,6,24790.8,24800,74.45,40.15,59.7,53.4,112.5,27.5,StopLoss,08-09-25 14:53,08-09-25 15:01,09-09-25,Monday,1,-1120,9.07359375,4.89328125,2.462625,2.20275,18.63225,93.86775
08-09-25,7,24781.95,24800,57.1,54.7,55.65,52.95,240,155,Exit,08-09-25 15:06,08-09-25 15:20,09-09-25,Monday,1,-965,6.9590625,6.6665625,2.2955625,2.1841875,18.105375,221.894625
09-09-25,0,24857,24850,49.85,43.15,32.25,57.55,240,155,StopLoss,09-09-25 9:20,09-09-25 10:13,09-09-25,Tuesday,0,155,6.07546875,5.25890625,1.3303125,2.3739375,15.038625,224.961375
09-09-25,1,24825.2,24850,33.4,52.7,43,32.65,783.75,698.75,StopLoss,09-09-25 10:18,09-09-25 11:22,09-09-25,Tuesday,0,853.75,4.070625,6.4228125,1.77375,1.3468125,13.614,770.136
09-09-25,2,24852.4,24850,41.8,34,33.45,42.85,-37.5,-122.5,StopLoss,09-09-25 11:27,09-09-25 11:30,09-09-25,Tuesday,0,731.25,5.094375,4.14375,1.3798125,1.7675625,12.3855,-49.8855
09-09-25,3,24836.7,24850,35.95,38.8,29.45,51.2,-442.5,-527.5,StopLoss,09-09-25 11:35,09-09-25 12:06,09-09-25,Tuesday,0,203.75,4.38140625,4.72875,1.2148125,2.112,12.43696875,-454.9369688
09-09-25,4,24824,24800,58.7,25.95,73.6,18.95,-592.5,-677.5,StopLoss,09-09-25 12:11,09-09-25 12:18,09-09-25,Tuesday,0,-473.75,7.1540625,3.16265625,3.036,0.7816875,14.13440625,-606.6344063
09-09-25,5,24849.35,24850,41.75,33.25,40.3,9.15,1916.25,1831.25,TakeProfit,09-09-25 12:23,09-09-25 14:26,09-09-25,Tuesday,0,1357.5,5.08828125,4.05234375,1.662375,0.3774375,11.1804375,1905.069563
10-09-25,0,24966.3,24950,138,100.1,174.75,83.6,-1518.75,-1603.75,StopLoss,10-09-25 9:20,10-09-25 9:44,16-09-25,Wednesday,4,-1603.75,16.81875,12.1996875,7.2084375,3.4485,39.675375,-1558.425375
10-09-25,1,25012.25,25000,142.4,104,121.4,97.85,2036.25,1951.25,Exit,10-09-25 9:49,10-09-25 15:20,16-09-25,Wednesday,4,347.5,17.355,12.675,5.00775,4.0363125,39.0740625,1997.175938
11-09-25,0,25003.3,25000,124.3,84.45,118.9,71.7,1361.25,1276.25,Exit,11-09-25 9:20,11-09-25 15:20,16-09-25,Thursday,3,1276.25,15.1490625,10.29234375,4.904625,2.957625,33.30365625,1327.946344
12-09-25,0,25056.8,25050,103.45,64.95,133.85,46.95,-930,-1015,StopLoss,12-09-25 9:20,12-09-25 11:19,16-09-25,Friday,2,-1015,12.60796875,7.91578125,5.5213125,1.9366875,27.98175,-957.98175
12-09-25,1,25114.65,25100,99.75,63.05,92.65,58.25,892.5,807.5,Exit,12-09-25 11:24,12-09-25 15:20,16-09-25,Friday,2,-207.5,12.15703125,7.68421875,3.8218125,2.4028125,26.065875,866.434125
15-09-25,0,25095.3,25100,67.5,55.95,47.1,44.4,2396.25,2311.25,Exit,15-09-25 9:20,15-09-25 15:20,16-09-25,Monday,1,2311.25,8.2265625,6.81890625,1.942875,1.8315,18.81984375,2377.430156
16-09-25,0,25111,25100,46.2,33,68.9,23.1,-960,-1045,StopLoss,16-09-25 9:20,16-09-25 9:39,16-09-25,Tuesday,0,-1045,5.630625,4.021875,2.842125,0.952875,13.4475,-973.4475
16-09-25,1,25137.15,25150,37.8,41.5,47.9,35.9,-337.5,-422.5,StopLoss,16-09-25 9:44,16-09-25 9:53,16-09-25,Tuesday,0,-1467.5,4.606875,5.0578125,1.975875,1.480875,13.1214375,-350.6214375
16-09-25,2,25149.45,25150,46.4,36.2,58.65,30,-453.75,-538.75,StopLoss,16-09-25 9:58,16-09-25 10:00,16-09-25,Tuesday,0,-2006.25,5.655,4.411875,2.4193125,1.2375,13.7236875,-467.4736875
16-09-25,3,25165.9,25150,60.35,29.5,61.45,9.3,1432.5,1347.5,TakeProfit,16-09-25 10:05,16-09-25 13:08,16-09-25,Tuesday,0,-658.75,7.35515625,3.5953125,2.5348125,0.383625,13.86890625,1418.631094
17-09-25,0,25304.75,25300,141.1,91.5,158,69.5,382.5,297.5,Exit,17-09-25 9:20,17-09-25 15:20,23-09-25,Wednesday,4,297.5,17.1965625,11.1515625,6.5175,2.866875,37.7325,344.7675
18-09-25,0,25403.25,25400,117.1,69,90.25,90.45,405,320,StopLoss,18-09-25 9:20,18-09-25 13:01,23-09-25,Thursday,3,320,14.2715625,8.409375,3.7228125,3.7310625,30.1348125,374.8651875
18-09-25,1,25357,25350,119.95,67.5,150.3,39.2,-153.75,-238.75,StopLoss,18-09-25 13:06,18-09-25 15:04,23-09-25,Thursday,3,81.25,14.61890625,8.2265625,6.199875,1.617,30.66234375,-184.4123438
18-09-25,2,25421.5,25400,125,50.05,122.85,49.6,195,110,Exit,18-09-25 15:09,18-09-25 15:20,23-09-25,Thursday,3,191.25,15.234375,6.09984375,5.0675625,2.046,28.44778125,166.5522188
19-09-25,0,25370.3,25350,92.05,59.7,81.5,78.75,-637.5,-722.5,StopLoss,19-09-25 9:20,19-09-25 9:34,23-09-25,Friday,2,-722.5,11.21859375,7.2759375,3.361875,3.2484375,25.10484375,-662.6048438
19-09-25,1,25340.8,25350,77.4,85.4,80.65,56.85,1897.5,1812.5,Exit,19-09-25 9:39,19-09-25 15:20,23-09-25,Friday,2,1090,9.433125,10.408125,3.3268125,2.3450625,25.513125,1871.986875
22-09-25,0,25253.5,25250,73.55,47.3,104.9,32.15,-1215,-1300,StopLoss,22-09-25 9:20,22-09-25 9:31,23-09-25,Monday,1,-1300,8.96390625,5.7646875,4.327125,1.3261875,20.38190625,-1235.381906
22-09-25,1,25298.45,25300,79.65,44.4,41.55,57.85,1848.75,1763.75,StopLoss,22-09-25 9:36,22-09-25 14:28,23-09-25,Monday,1,463.75,9.70734375,5.41125,1.7139375,2.3863125,19.21884375,1829.531156
22-09-25,2,25246.55,25250,61.5,41.6,49.85,56,-206.25,-291.25,StopLoss,22-09-25 14:33,22-09-25 14:40,23-09-25,Monday,1,172.5,7.4953125,5.07,2.0563125,2.31,16.931625,-223.181625
22-09-25,3,25199.85,25200,67.6,45.2,71.65,35.15,450,365,Exit,22-09-25 14:45,22-09-25 15:20,23-09-25,Monday,1,537.5,8.23875,5.50875,2.9555625,1.4499375,18.153,431.847
23-09-25,0,25237.85,25250,39.6,40.7,27.6,53.85,-86.25,-171.25,StopLoss,23-09-25 9:20,23-09-25 9:23,23-09-25,Tuesday,0,-171.25,4.82625,4.9603125,1.1385,2.2213125,13.146375,-99.396375
23-09-25,1,25218.45,25200,39.9,35.6,32.15,49.35,-450,-535,StopLoss,23-09-25 9:28,23-09-25 9:30,23-09-25,Tuesday,0,-706.25,4.8628125,4.33875,1.3261875,2.0356875,12.5634375,-462.5634375
23-09-25,2,25172.5,25150,56.15,27.35,51.45,34.5,-183.75,-268.75,StopLoss,23-09-25 9:35,23-09-25 9:37,23-09-25,Tuesday,0,-975,6.84328125,3.33328125,2.1223125,1.423125,13.722,-197.472
