date,reentry,underlying_price,ATM Strike,CE Entry,PE Entry,CE Exit,PE Exit,gross_pnl,net_PnL,ExitReason,EntryTime,ExitTime,expiry,weekday,trading_dy_typ,CumulativePnL,,ce_sell_exp,put_sell_exp,ce_buy_exp,pe_buy_exp,exp,net
22-08-25,2,24906.45,24900,136.25,101.7,116.55,109.5,892.5,807.5,Exit,22-08-25 10:53,22-08-25 15:20,28-08-25,Friday,4,573.75,,16.60546875,12.396213,0.491083425,0.46137825,29.95414343,862.5458566
25-08-25,0,24922.2,24900,116.25,81.85,146,43.5,645,560,StopLoss,25-08-25 9:20,25-08-25 12:06,28-08-25,Monday,3,560,,14.16796875,9.9766965,0.615171,0.18328725,24.9431235,620.0568765
25-08-25,1,24968.45,24950,111.4,60.4,100.4,60,855,770,Exit,25-08-25 12:11,25-08-25 15:20,28-08-25,Monday,3,1330,,13.576875,7.362156,0.4230354,0.25281,21.6148764,833.3851236
26-08-25,0,24835.9,24850,74.25,75.85,61.5,109.6,-1575,-1660,StopLoss,26-08-25 9:20,26-08-25 9:22,28-08-25,Tuesday,2,-1660,,9.04921875,9.2453565,0.25913025,0.4617996,19.0155051,-1594.015505
26-08-25,1,24800.25,24800,84,74.55,62.95,94.1,112.5,27.5,StopLoss,26-08-25 9:27,26-08-25 9:37,28-08-25,Tuesday,2,-1632.5,,10.2375,9.0868995,0.265239825,0.39649035,19.98612968,92.51387033
26-08-25,2,24763.05,24750,92.25,62.35,119.4,33.95,93.75,8.75,StopLoss,26-08-25 9:42,26-08-25 11:28,28-08-25,Tuesday,2,-1623.75,,11.24296875,7.5998415,0.5030919,0.143048325,19.48895048,74.26104952
26-08-25,3,24829.3,24850,54.3,79.55,39.15,104.6,-742.5,-827.5,StopLoss,26-08-25 11:33,26-08-25 12:32,28-08-25,Tuesday,2,-2451.25,,6.6178125,9.6963495,0.164958525,0.4407321,16.91985263,-759.4198526
26-08-25,4,24787.05,24800,57.4,71.9,71.85,53.55,292.5,207.5,StopLoss,26-08-25 12:37,26-08-25 13:44,28-08-25,Tuesday,2,-2243.75,,6.995625,8.763891,0.302739975,0.225632925,16.2878889,276.2121111
26-08-25,5,24810.95,24800,64.75,58.9,54.85,74.2,-405,-490,StopLoss,26-08-25 13:49,26-08-25 14:16,28-08-25,Tuesday,2,-2733.75,,7.89140625,7.179321,0.231110475,0.3126417,15.61447943,-420.6144794
26-08-25,6,24766.75,24750,75.15,54.5,59.65,73.55,-266.25,-351.25,StopLoss,26-08-25 14:21,26-08-25 15:03,28-08-25,Tuesday,2,-3085,,9.15890625,6.643005,0.251335275,0.309902925,16.36314945,-282.6131494
26-08-25,7,24722.55,24700,86.45,49.4,85.1,54.8,-303.75,-388.75,Exit,26-08-25 15:08,26-08-25 15:20,28-08-25,Tuesday,2,-3473.75,,10.53609375,6.021366,0.35856885,0.2308998,17.1469284,-320.8969284
27-08-25,0,24695.8,24700,17.6,137.1,13.15,173.95,-2430,-2515,StopLoss,27-08-25 9:20,28-08-25 9:23,28-08-25,Wednesday,1,-2515,,2.145,16.711119,0.055407525,0.732938325,19.64446485,-2449.644465
28-08-25,0,24575.5,24600,43.3,62.75,30.7,92.05,-1252.5,-1337.5,StopLoss,28-08-25 9:20,28-08-25 9:23,28-08-25,Thursday,0,-1337.5,,5.2771875,7.6485975,0.12935445,0.387852675,13.44299213,-1265.942992
28-08-25,1,24533.65,24550,44.65,57.8,65.15,41.2,-292.5,-377.5,StopLoss,28-08-25 9:28,28-08-25 9:40,28-08-25,Thursday,0,-1715,,5.44171875,7.045242,0.274509525,0.1735962,12.93506648,-305.4350665
28-08-25,2,24574.7,24550,68.7,30.15,51.65,39.35,588.75,503.75,StopLoss,28-08-25 9:45,28-08-25 9:48,28-08-25,Thursday,0,-1211.25,,8.3728125,3.6749835,0.217627275,0.165801225,12.4312245,576.3187755
28-08-25,3,24553.45,24550,69.8,27.3,45,34.6,1312.5,1227.5,StopLoss,28-08-25 9:53,28-08-25 10:20,28-08-25,Thursday,0,16.25,,8.506875,3.327597,0.1896075,0.1457871,12.1698666,1300.330133
28-08-25,4,24557.5,24550,56.2,25.65,72.45,20.25,-813.75,-898.75,StopLoss,28-08-25 10:25,28-08-25 10:32,28-08-25,Thursday,0,-882.5,,6.849375,3.1264785,0.305268075,0.085323375,10.36644495,-824.116445
28-08-25,5,24596.45,24600,58,32.45,76.65,22.85,-678.75,-763.75,StopLoss,28-08-25 10:37,28-08-25 10:48,28-08-25,Thursday,0,-1646.25,,7.06875,3.9553305,0.322964775,0.096278475,11.44332375,-690.1933238
28-08-25,6,24638.75,24650,35.9,44.55,47.05,37.55,-311.25,-396.25,StopLoss,28-08-25 10:53,28-08-25 10:57,28-08-25,Thursday,0,-2042.5,,4.3753125,5.4301995,0.198245175,0.158216925,10.1619741,-321.4119741
28-08-25,7,24646,24650,48.4,41.65,72.7,33.85,-1237.5,-1322.5,StopLoss,28-08-25 11:02,28-08-25 11:05,28-08-25,Thursday,0,-3365,,5.89875,5.0767185,0.30632145,0.142626975,11.42441693,-1248.924417
28-08-25,8,24672.6,24650,49.95,40.75,66,30.75,-453.75,-538.75,StopLoss,28-08-25 11:10,28-08-25 11:36,28-08-25,Thursday,0,-3903.75,,6.08765625,4.9670175,0.278091,0.129565125,11.46232988,-465.2123299
28-08-25,9,24670.6,24650,49.2,37.4,35.75,50.35,37.5,-47.5,StopLoss,28-08-25 11:41,28-08-25 11:54,28-08-25,Thursday,0,-3951.25,,5.99625,4.558686,0.150632625,0.212149725,10.91771835,26.58228165
28-08-25,10,24635.2,24650,28,51.6,14.25,75.3,-746.25,-831.25,StopLoss,28-08-25 11:59,28-08-25 12:22,28-08-25,Thursday,0,-4782.5,,3.4125,6.289524,0.060042375,0.31727655,10.07934293,-756.3293429
27-08-25,0,24695.8,24700,87.8,168.75,118,118,1541.25,1456.25,StopLoss,27-08-25 9:20,28-08-25 10:58,02-09-25,Wednesday,1,-1058.75,,10.700625,20.5689375,0.497193,0.497193,32.2639485,1508.986051
28-08-25,0,24575.5,24600,135.5,115.05,115.35,144,-660,-745,StopLoss,28-08-25 9:20,28-08-25 9:24,02-09-25,Thursday,0,-5527.5,,16.5140625,14.0234445,0.486027225,0.606744,31.63027823,-691.6302782
28-08-25,1,24522.4,24500,174.1,91.35,219.6,61.8,-1196.25,-1281.25,StopLoss,28-08-25 9:29,28-08-25 10:36,02-09-25,Thursday,0,-6808.75,,21.2184375,11.1346515,0.9252846,0.2603943,33.5387679,-1229.788768
28-08-25,2,24621.45,24600,143.25,98.85,184,77.45,-1451.25,-1536.25,StopLoss,28-08-25 10:41,28-08-25 11:05,02-09-25,Thursday,0,-8345,,17.45859375,12.0488265,0.775284,0.326335575,30.60903983,-1481.85904
28-08-25,3,24672.6,24650,135.45,104.85,98.3,134.45,566.25,481.25,StopLoss,28-08-25 11:10,28-08-25 12:22,02-09-25,Thursday,0,-7863.75,,16.50796875,12.7801665,0.41418705,0.566505075,30.26882738,535.9811726
28-08-25,4,24591.55,24600,121.95,110.25,92.65,137.95,120,35,StopLoss,28-08-25 12:27,28-08-25 15:01,02-09-25,Thursday,0,-7828.75,,14.86265625,13.4383725,0.390380775,0.581252325,29.27266185,90.72733815
28-08-25,5,24495.25,24500,145.6,91.55,139.7,93.65,285,200,Exit,28-08-25 15:06,28-08-25 15:20,02-09-25,Thursday,0,-7628.75,,17.745,11.1590295,0.58862595,0.394594275,29.88724973,255.1127503
29-08-25,0,24529.9,24550,114.75,104.95,51.3,132.75,2673.75,2588.75,StopLoss,29-08-25 9:20,29-08-25 15:08,02-09-25,Friday,4,2588.75,,13.98515625,12.7923555,0.21615255,0.559342125,27.55300643,2646.196994
29-08-25,1,24439.1,24450,84.8,93.3,93.05,83.65,105,20,Exit,29-08-25 15:13,29-08-25 15:20,02-09-25,Friday,4,2608.75,,10.335,11.372337,0.392066175,0.352459275,22.45186245,82.54813755
01-09-25,0,24513.55,24500,94.1,54.45,119.35,25.55,273.75,188.75,StopLoss,01-09-25 9:20,01-09-25 12:28,02-09-25,Monday,3,188.75,,11.4684375,6.6369105,0.502881225,0.107654925,18.71588415,255.0341159
01-09-25,1,24571.8,24550,79.55,39.55,99.6,28.55,-678.75,-763.75,StopLoss,01-09-25 12:33,01-09-25 14:04,02-09-25,Monday,3,-575,,9.69515625,4.8207495,0.4196646,0.120295425,15.05586578,-693.8058658
01-09-25,2,24606.05,24600,69.9,42.35,77.95,37.55,-243.75,-328.75,Exit,01-09-25 14:09,01-09-25 15:20,02-09-25,Monday,3,-903.75,,8.5190625,5.1620415,0.328442325,0.158216925,14.16776325,-257.9177632
02-09-25,0,24653.9,24650,46.65,36.7,37.3,47.85,-135,-220,StopLoss,02-09-25 9:20,02-09-25 9:26,02-09-25,Tuesday,0,-220,,5.68546875,4.473363,0.15716355,0.201615975,10.51761128,-145.5176113
02-09-25,1,24636.3,24650,50.75,27.8,67.65,18.75,-588.75,-673.75,StopLoss,02-09-25 9:31,02-09-25 9:45,02-09-25,Tuesday,0,-893.75,,6.18515625,3.388542,0.285043275,0.079003125,9.93774465,-598.6877447
02-09-25,2,24695.2,24700,38.1,34.1,50.8,27.75,-476.25,-561.25,StopLoss,02-09-25 9:50,02-09-25 9:52,02-09-25,Tuesday,0,-1455,,4.6434375,4.156449,0.2140458,0.116924625,9.130856925,-485.3808569
02-09-25,3,24718.6,24700,58.75,23.65,78,20,-1170,-1255,StopLoss,02-09-25 9:57,02-09-25 10:04,02-09-25,Tuesday,0,-2710,,7.16015625,2.8826985,0.328653,0.08427,10.45577775,-1180.455778
02-09-25,4,24746.05,24750,41.9,38.35,28.25,49.1,217.5,132.5,StopLoss,02-09-25 10:09,02-09-25 10:34,02-09-25,Tuesday,0,-2577.5,,5.1065625,4.6744815,0.119031375,0.20688285,10.10695823,207.3930418
02-09-25,5,24718.45,24700,56.7,21.75,70.95,14.8,-547.5,-632.5,StopLoss,02-09-25 10:39,02-09-25 11:08,02-09-25,Tuesday,0,-3210,,6.9103125,2.6511075,0.298947825,0.0623598,9.922727625,-557.4227276
02-09-25,6,24741.4,24750,29.5,36.2,9.85,51.05,360,275,StopLoss,02-09-25 11:13,02-09-25 13:20,02-09-25,Tuesday,0,-2935,,3.5953125,4.412418,0.041502975,0.215099175,8.26433265,351.7356674
02-09-25,7,24702.75,24700,28.3,20.25,22.65,26.85,-71.25,-156.25,StopLoss,02-09-25 13:25,02-09-25 13:26,02-09-25,Tuesday,0,-3091.25,,3.4490625,2.4682725,0.095435775,0.113132475,6.12590325,-77.37590325
02-09-25,8,24685.65,24700,27.85,20.9,16.5,30.9,101.25,16.25,StopLoss,02-09-25 13:31,02-09-25 13:40,02-09-25,Tuesday,0,-3075,,3.39421875,2.547501,0.06952275,0.13019715,6.14143965,95.10856035
02-09-25,9,24678,24700,9.7,48,4.4,76,-1702.5,-1787.5,StopLoss,02-09-25 13:45,02-09-25 13:54,02-09-25,Tuesday,0,-4862.5,,1.1821875,5.85072,0.0185394,0.320226,7.3716729,-1709.871673
02-09-25,10,24627.7,24650,8.3,70.15,5.25,95.7,-1687.5,-1772.5,StopLoss,02-09-25 13:59,02-09-25 14:03,02-09-25,Tuesday,0,-6635,,1.0115625,8.5505835,0.022120875,0.40323195,9.987498825,-1697.487499
03-09-25,0,24550.65,24550,140.35,117,181,71.7,348.75,263.75,StopLoss,03-09-25 9:20,03-09-25 12:11,09-09-25,Wednesday,4,263.75,,17.10515625,14.26113,0.7626435,0.30210795,32.4310377,316.3189623
03-09-25,1,24621.05,24600,149.8,85.8,194.25,60.6,-1443.75,-1528.75,StopLoss,03-09-25 12:16,03-09-25 15:09,09-09-25,Wednesday,4,-1265,,18.256875,10.458162,0.818472375,0.2553381,29.78884748,-1473.538847
03-09-25,2,24714.35,24700,136.3,93.1,139,92.7,-172.5,-257.5,Exit,03-09-25 15:14,03-09-25 15:20,09-09-25,Wednesday,4,-1522.5,,16.6115625,11.347959,0.5856765,0.39059145,28.93578945,-201.4357894
04-09-25,0,24862,24850,128.05,93.5,170.8,59.9,-686.25,-771.25,StopLoss,04-09-25 9:20,04-09-25 9:34,09-09-25,Thursday,3,-771.25,,15.60609375,11.396715,0.7196658,0.25238865,27.9748632,-714.2248632
04-09-25,1,24930.25,24950,90.65,114.65,69.6,151.5,-1185,-1270,StopLoss,04-09-25 9:39,04-09-25 10:12,09-09-25,Thursday,3,-2041.25,,11.04796875,13.9746885,0.2932596,0.63834525,25.9542621,-1210.954262
04-09-25,2,24849.3,24850,114.35,99.4,88.9,129.55,-352.5,-437.5,StopLoss,04-09-25 10:17,04-09-25 12:18,09-09-25,Thursday,3,-2478.75,,13.93640625,12.115866,0.37458015,0.545858925,26.97271133,-379.4727113
04-09-25,3,24785.2,24800,104.75,110.85,132.05,81.6,146.25,61.25,StopLoss,04-09-25 12:23,04-09-25 12:45,09-09-25,Thursday,3,-2417.5,,12.76640625,13.5115065,0.556392675,0.3438216,27.17812703,119.071873
04-09-25,4,24825.65,24850,99,108.75,70.8,141.25,-322.5,-407.5,StopLoss,04-09-25 12:50,04-09-25 14:16,09-09-25,Thursday,3,-2825,,12.065625,13.2555375,0.2983158,0.595156875,26.21463518,-348.7146352
04-09-25,5,24751.7,24750,123.5,83.1,103.8,104.6,-135,-220,StopLoss,04-09-25 14:21,04-09-25 14:26,09-09-25,Thursday,3,-3045,,15.0515625,10.129059,0.4373613,0.4407321,26.0587149,-161.0587149
04-09-25,6,24718.35,24700,144.3,71.2,138,68.05,708.75,623.75,Exit,04-09-25 14:31,04-09-25 15:20,09-09-25,Thursday,3,-2421.25,,17.5865625,8.678568,0.581463,0.286728675,27.13332218,681.6166778
05-09-25,0,24824.9,24800,110.65,65.05,91.8,83.5,30,-55,StopLoss,05-09-25 9:20,05-09-25 9:26,09-09-25,Friday,2,-55,,13.48546875,7.9289445,0.3867993,0.35182725,22.1530398,7.8469602
05-09-25,1,24786.85,24800,97.05,73.85,73.35,93.85,277.5,192.5,StopLoss,05-09-25 9:31,05-09-25 10:08,09-09-25,Friday,2,137.5,,11.82796875,9.0015765,0.309060225,0.395436975,21.53404245,255.9659576
05-09-25,2,24756.1,24750,76.9,134.3,98.95,77.45,2610,2525,StopLoss,05-09-25 10:13,05-09-25 13:46,09-09-25,Friday,2,2662.5,,9.3721875,16.369827,0.416925825,0.326335575,26.4852759,2583.514724
05-09-25,3,24733,24750,91.2,80.55,116.75,61.5,-487.5,-572.5,StopLoss,05-09-25 13:51,05-09-25 13:58,09-09-25,Friday,2,2090,,11.115,9.8182395,0.491926125,0.25913025,21.68429588,-509.1842959
05-09-25,4,24770.75,24750,111.2,62.1,90.4,77.85,378.75,293.75,StopLoss,05-09-25 14:03,05-09-25 14:35,09-09-25,Friday,2,2383.75,,13.5525,7.569369,0.3809004,0.328020975,21.83079038,356.9192096
05-09-25,5,24737.25,24750,86.35,82.2,97.35,72.05,-63.75,-148.75,Exit,05-09-25 14:40,05-09-25 15:20,09-09-25,Friday,2,2235,,10.52390625,10.019358,0.410184225,0.303582675,21.25703115,-85.00703115
08-09-25,0,24792,24800,71.1,69.1,90.75,45.35,307.5,222.5,StopLoss,08-09-25 9:20,08-09-25 9:37,09-09-25,Monday,1,222.5,,8.6653125,8.422599,0.382375125,0.191082225,17.66136885,289.8386311
08-09-25,1,24832.9,24850,60.8,69.05,45.95,89.1,-390,-475,StopLoss,08-09-25 9:42,08-09-25 10:29,09-09-25,Monday,1,-252.5,,7.41,8.4165045,0.193610325,0.37542285,16.39553768,-406.3955377
08-09-25,2,24789.35,24800,63.7,64.55,80.7,47.1,33.75,-51.25,StopLoss,08-09-25 10:34,08-09-25 10:46,09-09-25,Monday,1,-303.75,,7.7634375,7.8679995,0.34002945,0.19845585,16.1699223,17.5800777
08-09-25,3,24810.75,24800,69.15,55.8,86.6,39.75,-105,-190,StopLoss,08-09-25 10:51,08-09-25 11:30,09-09-25,Monday,1,-493.75,,8.42765625,6.801462,0.3648891,0.167486625,15.76149398,-120.761494
08-09-25,4,24823,24800,86.45,39.85,109.7,28.95,-926.25,-1011.25,StopLoss,08-09-25 11:35,08-09-25 12:39,09-09-25,Monday,1,-1505,,10.53609375,4.8573165,0.46222095,0.121980825,15.97761203,-942.227612
08-09-25,5,24852.3,24850,75.35,45.5,46.9,68.05,442.5,357.5,StopLoss,08-09-25 12:44,08-09-25 14:48,09-09-25,Monday,1,-1147.5,,9.18328125,5.545995,0.19761315,0.286728675,15.21361808,427.2863819
08-09-25,6,24790.8,24800,74.45,40.15,59.7,53.4,112.5,27.5,StopLoss,08-09-25 14:53,08-09-25 15:01,09-09-25,Monday,1,-1120,,9.07359375,4.8938835,0.25154595,0.2250009,14.4440241,98.0559759
08-09-25,7,24781.95,24800,57.1,54.7,55.65,52.95,240,155,Exit,08-09-25 15:06,08-09-25 15:20,09-09-25,Monday,1,-965,,6.9590625,6.667383,0.234481275,0.223104825,14.0840316,225.9159684
09-09-25,0,24857,24850,49.85,43.15,32.25,57.55,240,155,StopLoss,09-09-25 9:20,09-09-25 10:13,09-09-25,Tuesday,0,155,,6.07546875,5.2595535,0.135885375,0.242486925,11.71339455,228.2866055
09-09-25,1,24825.2,24850,33.4,52.7,43,32.65,783.75,698.75,StopLoss,09-09-25 10:18,09-09-25 11:22,09-09-25,Tuesday,0,853.75,,4.070625,6.423603,0.1811805,0.137570775,10.81297928,772.9370207
09-09-25,2,24852.4,24850,41.8,34,33.45,42.85,-37.5,-122.5,StopLoss,09-09-25 11:27,09-09-25 11:30,09-09-25,Tuesday,0,731.25,,5.094375,4.14426,0.140941575,0.180548475,9.56012505,-47.06012505
09-09-25,3,24836.7,24850,35.95,38.8,29.45,51.2,-442.5,-527.5,StopLoss,09-09-25 11:35,09-09-25 12:06,09-09-25,Tuesday,0,203.75,,4.38140625,4.729332,0.124087575,0.2157312,9.450557025,-451.950557
09-09-25,4,24824,24800,58.7,25.95,73.6,18.95,-592.5,-677.5,StopLoss,09-09-25 12:11,09-09-25 12:18,09-09-25,Tuesday,0,-473.75,,7.1540625,3.1630455,0.3101136,0.079845825,10.70706743,-603.2070674
09-09-25,5,24849.35,24850,41.75,33.25,40.3,9.15,1916.25,1831.25,TakeProfit,09-09-25 12:23,09-09-25 14:26,09-09-25,Tuesday,0,1357.5,,5.08828125,4.0528425,0.16980405,0.038553525,9.349481325,1906.900519
10-09-25,0,24966.3,24950,138,100.1,174.75,83.6,-1518.75,-1603.75,StopLoss,10-09-25 9:20,10-09-25 9:44,16-09-25,Wednesday,4,-1603.75,,16.81875,12.201189,0.736309125,0.3522486,30.10849673,-1548.858497
10-09-25,1,25012.25,25000,142.4,104,121.4,97.85,2036.25,1951.25,Exit,10-09-25 9:49,10-09-25 15:20,16-09-25,Wednesday,4,347.5,,17.355,12.67656,0.5115189,0.412290975,30.95536988,2005.29463
11-09-25,0,25003.3,25000,124.3,84.45,118.9,71.7,1361.25,1276.25,Exit,11-09-25 9:20,11-09-25 15:20,16-09-25,Thursday,3,1276.25,,15.1490625,10.2936105,0.50098515,0.30210795,26.2457661,1335.004234
12-09-25,0,25056.8,25050,103.45,64.95,133.85,46.95,-930,-1015,StopLoss,12-09-25 9:20,12-09-25 11:19,16-09-25,Friday,2,-1015,,12.60796875,7.9167555,0.563976975,0.197823825,21.28652505,-951.286525
12-09-25,1,25114.65,25100,99.75,63.05,92.65,58.25,892.5,807.5,Exit,12-09-25 11:24,12-09-25 15:20,16-09-25,Friday,2,-207.5,,12.15703125,7.6851645,0.390380775,0.245436375,20.4780129,872.0219871
15-09-25,0,25095.3,25100,67.5,55.95,47.1,44.4,2396.25,2311.25,Exit,15-09-25 9:20,15-09-25 15:20,16-09-25,Monday,1,2311.25,,8.2265625,6.8197455,0.19845585,0.1870794,15.43184325,2380.818157
16-09-25,0,25111,25100,46.2,33,68.9,23.1,-960,-1045,StopLoss,16-09-25 9:20,16-09-25 9:39,16-09-25,Tuesday,0,-1045,,5.630625,4.02237,0.29031015,0.09733185,10.040637,-970.040637
16-09-25,1,25137.15,25150,37.8,41.5,47.9,35.9,-337.5,-422.5,StopLoss,16-09-25 9:44,16-09-25 9:53,16-09-25,Tuesday,0,-1467.5,,4.606875,5.058435,0.20182665,0.15126465,10.0184013,-347.5184013
16-09-25,2,25149.45,25150,46.4,36.2,58.65,30,-453.75,-538.75,StopLoss,16-09-25 9:58,16-09-25 10:00,16-09-25,Tuesday,0,-2006.25,,5.655,4.412418,0.247121775,0.126405,10.44094478,-464.1909448
16-09-25,3,25165.9,25150,60.35,29.5,61.45,9.3,1432.5,1347.5,TakeProfit,16-09-25 10:05,16-09-25 13:08,16-09-25,Tuesday,0,-658.75,,7.35515625,3.595755,0.258919575,0.03918555,11.24901638,1421.250984
17-09-25,0,25304.75,25300,141.1,91.5,158,69.5,382.5,297.5,Exit,17-09-25 9:20,17-09-25 15:20,23-09-25,Wednesday,4,297.5,,17.1965625,11.152935,0.665733,0.29283825,29.30806875,353.1919312
18-09-25,0,25403.25,25400,117.1,69,90.25,90.45,405,320,StopLoss,18-09-25 9:20,18-09-25 13:01,23-09-25,Thursday,3,320,,14.2715625,8.41041,0.380268375,0.381111075,23.44335195,381.556648
18-09-25,1,25357,25350,119.95,67.5,150.3,39.2,-153.75,-238.75,StopLoss,18-09-25 13:06,18-09-25 15:04,23-09-25,Thursday,3,81.25,,14.61890625,8.227575,0.63328905,0.1651692,23.6449395,-177.3949395
18-09-25,2,25421.5,25400,125,50.05,122.85,49.6,195,110,Exit,18-09-25 15:09,18-09-25 15:20,23-09-25,Thursday,3,191.25,,15.234375,6.1005945,0.517628475,0.2089896,22.06158758,172.9384124
19-09-25,0,25370.3,25350,92.05,59.7,81.5,78.75,-637.5,-722.5,StopLoss,19-09-25 9:20,19-09-25 9:34,23-09-25,Friday,2,-722.5,,11.21859375,7.276833,0.34340025,0.331813125,19.17064013,-656.6706401
19-09-25,1,25340.8,25350,77.4,85.4,80.65,56.85,1897.5,1812.5,Exit,19-09-25 9:39,19-09-25 15:20,23-09-25,Friday,2,1090,,9.433125,10.409406,0.339818775,0.239537475,20.42188725,1877.078113
22-09-25,0,25253.5,25250,73.55,47.3,104.9,32.15,-1215,-1300,StopLoss,22-09-25 9:20,22-09-25 9:31,23-09-25,Monday,1,-1300,,8.96390625,5.765397,0.44199615,0.135464025,15.30676343,-1230.306763
22-09-25,1,25298.45,25300,79.65,44.4,41.55,57.85,1848.75,1763.75,StopLoss,22-09-25 9:36,22-09-25 14:28,23-09-25,Monday,1,463.75,,9.70734375,5.411916,0.175070925,0.243750975,15.53808165,1833.211918
22-09-25,2,25246.55,25250,61.5,41.6,49.85,56,-206.25,-291.25,StopLoss,22-09-25 14:33,22-09-25 14:40,23-09-25,Monday,1,172.5,,7.4953125,5.070624,0.210042975,0.235956,13.01193548,-219.2619355
22-09-25,3,25199.85,25200,67.6,45.2,71.65,35.15,450,365,Exit,22-09-25 14:45,22-09-25 15:20,23-09-25,Monday,1,537.5,,8.23875,5.509428,0.301897275,0.148104525,14.1981798,435.8018202
23-09-25,0,25237.85,25250,39.6,40.7,27.6,53.85,-86.25,-171.25,StopLoss,23-09-25 9:20,23-09-25 9:23,23-09-25,Tuesday,0,-171.25,,4.82625,4.960923,0.1162926,0.226896975,10.13036258,-96.38036257
23-09-25,1,25218.45,25200,39.9,35.6,32.15,49.35,-450,-535,StopLoss,23-09-25 9:28,23-09-25 9:30,23-09-25,Tuesday,0,-706.25,,4.8628125,4.339284,0.135464025,0.207936225,9.54549675,-459.5454968
23-09-25,2,25172.5,25150,56.15,27.35,51.45,34.5,-183.75,-268.75,StopLoss,23-09-25 9:35,23-09-25 9:37,23-09-25,Tuesday,0,-975,,6.84328125,3.3336915,0.216784575,0.14536575,10.53912308,-194.2891231
23-09-25,3,25157.4,25150,42.75,46.15,39.45,58.35,-667.5,-752.5,StopLoss,23-09-25 9:42,23-09-25 9:48,23-09-25,Tuesday,0,-1727.5,,5.21015625,5.6252235,0.166222575,0.245857725,11.24746005,-678.7474601
23-09-25,4,25125.3,25150,40.75,55.65,52.4,35.75,618.75,533.75,StopLoss,23-09-25 9:53,23-09-25 10:07,23-09-25,Tuesday,0,-1193.75,,4.96640625,6.7831785,0.2207874,0.150632625,12.12100478,606.6289952
23-09-25,5,25157.7,25150,45.1,40.05,33.45,55.25,-266.25,-351.25,StopLoss,23-09-25 10:12,23-09-25 10:21,23-09-25,Tuesday,0,-1545,,5.4965625,4.8816945,0.140941575,0.232795875,10.75199445,-277.0019945
23-09-25,6,25121.15,25100,63.3,26.65,43.2,35.2,866.25,781.25,StopLoss,23-09-25 10:26,23-09-25 11:15,23-09-25,Tuesday,0,-763.75,,7.7146875,3.2483685,0.1820232,0.1483152,11.2933944,854.9566056
23-09-25,7,25094.05,25100,40.5,37.15,51.2,23.3,236.25,151.25,StopLoss,23-09-25 11:20,23-09-25 11:52,23-09-25,Tuesday,0,-612.5,,4.9359375,4.5282135,0.2157312,0.09817455,9.77805675,226.4719432
23-09-25,8,25115.75,25100,49.3,23.6,62,16.95,-453.75,-538.75,StopLoss,23-09-25 11:57,23-09-25 12:09,23-09-25,Tuesday,0,-1151.25,,6.0084375,2.876604,0.261237,0.071418825,9.217697325,-462.9676973
23-09-25,9,25130.7,25150,36.05,30.6,45.7,26,-378.75,-463.75,StopLoss,23-09-25 12:14,23-09-25 12:28,23-09-25,Tuesday,0,-1615,,4.39359375,3.729834,0.19255695,0.109551,8.4255357,-387.1755357
23-09-25,10,25155.65,25150,61.2,16.3,83.45,13.05,-1425,-1510,StopLoss,23-09-25 12:33,23-09-25 12:35,23-09-25,Tuesday,0,-3125,,7.45875,1.986807,0.351616575,0.054986175,9.85215975,-1434.85216
24-09-25,0,25083.1,25100,136.1,102.55,113.05,99.15,1983.75,1898.75,Exit,24-09-25 9:20,24-09-25 15:20,30-09-25,Wednesday,4,1898.75,,16.5871875,12.4998195,0.476336175,0.417768525,29.9811117,1953.768888
25-09-25,0,25060.6,25050,127.55,77.1,93.15,101.5,750,665,StopLoss,25-09-25 9:20,25-09-25 10:36,30-09-25,Thursday,3,665,,15.54515625,9.397719,0.392487525,0.42767025,25.76303303,724.236967
25-09-25,1,25011.35,25000,120.15,78.8,102,99.15,-165,-250,StopLoss,25-09-25 10:41,25-09-25 12:43,30-09-25,Thursday,3,415,,14.64328125,9.604932,0.429777,0.417768525,25.09575878,-190.0957588
25-09-25,2,24963.85,24950,133.5,72.8,103.7,92,795,710,StopLoss,25-09-25 12:48,25-09-25 15:03,30-09-25,Thursday,3,1125,,16.2703125,8.873592,0.43693995,0.387642,25.96848645,769.0315135
25-09-25,3,24886.65,24900,128.85,70.2,137,64.85,-210,-295,Exit,25-09-25 15:08,25-09-25 15:20,30-09-25,Thursday,3,830,,15.70359375,8.556678,0.5772495,0.273245475,25.11076673,-235.1107667
26-09-25,0,24798.3,24800,118.6,70.55,74.65,89.7,1860,1775,StopLoss,26-09-25 9:20,26-09-25 13:25,30-09-25,Friday,2,1775,,14.454375,8.5993395,0.314537775,0.37795095,23.74620323,1836.253797
26-09-25,1,24735.55,24750,97.5,71.4,79.5,98,-645,-730,StopLoss,26-09-25 13:30,26-09-25 13:50,30-09-25,Friday,2,1045,,11.8828125,8.702946,0.33497325,0.412923,21.33365475,-666.3336547
26-09-25,2,24694.2,24700,103.7,77.4,87.85,99.2,-446.25,-531.25,StopLoss,26-09-25 13:55,26-09-25 13:58,30-09-25,Friday,2,513.75,,12.6384375,9.434286,0.370155975,0.4179792,22.86085868,-469.1108587
26-09-25,3,24660.35,24650,110.3,81.7,110.05,69.35,945,860,Exit,26-09-25 14:03,26-09-25 15:20,30-09-25,Friday,2,1373.75,,13.4428125,9.958413,0.463695675,0.292206225,24.1571274,920.8428726
